time_ms,set,target_mps,kp,ki,trim_us,enable,vx_mps,vy_mps,vz_rad_s,battery_v,frame_hex
3726,p12_i0_t12,1.000,12.0,0.0,12,1,0.955,0.000,0.000,12.064,7B 01 03 BB 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CD 7D
3774,p12_i0_t12,1.000,12.0,0.0,12,1,0.954,0.000,0.000,12.064,7B 01 03 BA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CC 7D
3825,p12_i0_t12,1.000,12.0,0.0,12,1,0.938,0.000,0.000,12.064,7B 01 03 AA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DC 7D
3874,p12_i0_t12,1.000,12.0,0.0,12,1,0.938,0.000,0.000,12.064,7B 01 03 AA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DC 7D
3923,p12_i0_t12,1.000,12.0,0.0,12,1,0.952,0.000,0.000,12.064,7B 01 03 B8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CE 7D
3986,p12_i0_t12,1.000,12.0,0.0,12,1,0.903,0.000,0.000,12.064,7B 01 03 87 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F1 7D
4023,p12_i0_t12,1.000,12.0,0.0,12,1,0.903,0.000,0.000,12.064,7B 01 03 87 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F1 7D
4074,p12_i0_t12,1.000,12.0,0.0,12,1,0.945,0.000,0.000,12.064,7B 01 03 B1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C7 7D
4127,p12_i0_t12,1.000,12.0,0.0,12,1,0.914,0.000,0.000,12.064,7B 01 03 92 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E4 7D
4175,p12_i0_t12,1.000,12.0,0.0,12,1,0.914,0.000,0.000,12.064,7B 01 03 92 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E4 7D
4218,p12_i0_t12,1.000,12.0,0.0,12,1,0.972,0.000,0.000,12.064,7B 01 03 CC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BA 7D
4277,p12_i0_t12,1.000,12.0,0.0,12,1,0.972,0.000,0.000,12.064,7B 01 03 CC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BA 7D
4326,p12_i0_t12,1.000,12.0,0.0,12,1,0.940,0.000,0.000,12.064,7B 01 03 AC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DA 7D
4377,p12_i0_t12,1.000,12.0,0.0,12,1,0.956,0.000,0.000,12.064,7B 01 03 BC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CA 7D
4426,p12_i0_t12,1.000,12.0,0.0,12,1,0.956,0.000,0.000,12.064,7B 01 03 BC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CA 7D
4477,p12_i0_t12,1.000,12.0,0.0,12,1,0.941,0.000,0.000,12.064,7B 01 03 AD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DB 7D
4529,p12_i0_t12,1.000,12.0,0.0,12,1,0.944,0.000,0.000,12.064,7B 01 03 B0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C6 7D
4575,p12_i0_t12,1.000,12.0,0.0,12,1,0.944,0.000,0.000,12.064,7B 01 03 B0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C6 7D
4620,p12_i0_t12,1.000,12.0,0.0,12,1,0.944,0.000,0.000,12.064,7B 01 03 B0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C6 7D
4675,p12_i0_t12,1.000,12.0,0.0,12,1,0.963,0.000,0.000,12.064,7B 01 03 C3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B5 7D
4728,p12_i0_t12,1.000,12.0,0.0,12,1,0.963,0.000,0.000,12.064,7B 01 03 C3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B5 7D
4776,p12_i0_t12,1.000,12.0,0.0,12,1,0.903,0.000,0.000,12.064,7B 01 03 87 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F1 7D
4825,p12_i0_t12,1.000,12.0,0.0,12,1,0.903,0.000,0.000,12.064,7B 01 03 87 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F1 7D
4874,p12_i0_t12,1.000,12.0,0.0,12,1,0.925,0.000,0.000,12.064,7B 01 03 9D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 EB 7D
4936,p12_i0_t12,1.000,12.0,0.0,12,1,0.909,0.000,0.000,12.064,7B 01 03 8D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 FB 7D
4976,p12_i0_t12,1.000,12.0,0.0,12,1,0.909,0.000,0.000,12.064,7B 01 03 8D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 FB 7D
5024,p12_i0_t12,1.000,12.0,0.0,12,1,0.971,0.000,0.000,12.064,7B 01 03 CB 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BD 7D
5077,p12_i0_t12,1.000,12.0,0.0,12,1,0.932,0.000,0.000,12.064,7B 01 03 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D2 7D
5125,p12_i0_t12,1.000,12.0,0.0,12,1,0.932,0.000,0.000,12.064,7B 01 03 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D2 7D
5166,p12_i0_t12,1.000,12.0,0.0,12,1,0.941,0.000,0.000,12.064,7B 01 03 AD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DB 7D
5224,p12_i0_t12,1.000,12.0,0.0,12,1,0.932,0.000,0.000,12.064,7B 01 03 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D2 7D
5278,p12_i0_t12,1.000,12.0,0.0,12,1,0.932,0.000,0.000,12.064,7B 01 03 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D2 7D
5325,p12_i0_t12,1.000,12.0,0.0,12,1,0.955,0.000,0.000,12.064,7B 01 03 BB 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CD 7D
5375,p12_i0_t12,1.000,12.0,0.0,12,1,0.955,0.000,0.000,12.064,7B 01 03 BB 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CD 7D
5436,p12_i0_t12,1.000,12.0,0.0,12,1,0.971,0.000,0.000,12.064,7B 01 03 CB 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BD 7D
5476,p12_i0_t12,1.000,12.0,0.0,12,1,0.973,0.000,0.000,12.064,7B 01 03 CD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BB 7D
5524,p12_i0_t12,1.000,12.0,0.0,12,1,0.973,0.000,0.000,12.064,7B 01 03 CD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BB 7D
5577,p12_i0_t12,1.000,12.0,0.0,12,1,0.880,0.000,0.000,12.064,7B 01 03 70 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 06 7D
5626,p12_i0_t12,1.000,12.0,0.0,12,1,0.912,0.000,0.000,12.064,7B 01 03 90 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E6 7D
5676,p12_i0_t12,1.000,12.0,0.0,12,1,0.912,0.000,0.000,12.064,7B 01 03 90 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E6 7D
5725,p12_i0_t12,1.000,12.0,0.0,12,1,0.904,0.000,0.000,12.064,7B 01 03 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 FE 7D
5772,p12_i0_t12,1.000,12.0,0.0,12,1,0.962,0.000,0.000,12.064,7B 01 03 C2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B4 7D
5823,p12_i0_t12,1.000,12.0,0.0,12,1,0.962,0.000,0.000,12.064,7B 01 03 C2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B4 7D
5873,p12_i0_t12,1.000,12.0,0.0,12,1,0.913,0.000,0.000,12.064,7B 01 03 91 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E7 7D
5927,p12_i0_t12,1.000,12.0,0.0,12,1,0.913,0.000,0.000,12.064,7B 01 03 91 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E7 7D
5977,p12_i0_t12,1.000,12.0,0.0,12,1,0.926,0.000,0.000,12.064,7B 01 03 9E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E8 7D
6027,p12_i0_t12,1.000,12.0,0.0,12,1,0.932,0.000,0.000,12.064,7B 01 03 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D2 7D
6074,p12_i0_t12,1.000,12.0,0.0,12,1,0.932,0.000,0.000,12.064,7B 01 03 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D2 7D
6126,p12_i0_t12,1.000,12.0,0.0,12,1,0.951,0.000,0.000,12.064,7B 01 03 B7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C1 7D
6180,p12_i0_t12,1.000,12.0,0.0,12,1,0.954,0.000,0.000,12.064,7B 01 03 BA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CC 7D
6226,p12_i0_t12,1.000,12.0,0.0,12,1,0.954,0.000,0.000,12.064,7B 01 03 BA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CC 7D
6274,p12_i0_t12,1.000,12.0,0.0,12,1,0.949,0.000,0.000,12.064,7B 01 03 B5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C3 7D
6316,p12_i0_t12,1.000,12.0,0.0,12,1,0.949,0.000,0.000,12.064,7B 01 03 B5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C3 7D
6382,p12_i0_t12,1.000,12.0,0.0,12,1,0.883,0.000,0.000,12.064,7B 01 03 73 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 05 7D
6424,p12_i0_t12,1.000,12.0,0.0,12,1,0.942,0.000,0.000,12.064,7B 01 03 AE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D8 7D
6477,p12_i0_t12,1.000,12.0,0.0,12,1,0.942,0.000,0.000,12.064,7B 01 03 AE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D8 7D
6527,p12_i0_t12,1.000,12.0,0.0,12,1,0.928,0.000,0.000,12.064,7B 01 03 A0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D6 7D
6577,p12_i0_t12,1.000,12.0,0.0,12,1,0.972,0.000,0.000,12.064,7B 01 03 CC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BA 7D
6625,p12_i0_t12,1.000,12.0,0.0,12,1,0.972,0.000,0.000,12.064,7B 01 03 CC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BA 7D
6677,p12_i0_t12,1.000,12.0,0.0,12,1,0.912,0.000,0.000,12.064,7B 01 03 90 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E6 7D
6724,p12_i0_t12,1.000,12.0,0.0,12,1,0.935,0.000,0.000,12.064,7B 01 03 A7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D1 7D
6773,p12_i0_t12,1.000,12.0,0.0,12,1,0.935,0.000,0.000,12.064,7B 01 03 A7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D1 7D
6821,p12_i0_t12,1.000,12.0,0.0,12,1,0.947,0.000,0.000,12.064,7B 01 03 B3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C5 7D
6869,p12_i0_t12,1.000,12.0,0.0,12,1,0.947,0.000,0.000,12.064,7B 01 03 B3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C5 7D
6917,p12_i0_t12,1.000,12.0,0.0,12,1,0.960,0.000,0.000,12.064,7B 01 03 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B6 7D
6974,p12_i0_t12,1.000,12.0,0.0,12,1,0.947,0.000,0.000,12.064,7B 01 03 B3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C5 7D
7024,p12_i0_t12,1.000,12.0,0.0,12,1,0.947,0.000,0.000,12.064,7B 01 03 B3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C5 7D
7077,p12_i0_t12,1.000,12.0,0.0,12,1,0.945,0.000,0.000,12.064,7B 01 03 B1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C7 7D
7126,p12_i0_t12,1.000,12.0,0.0,12,1,0.889,0.000,0.000,12.064,7B 01 03 79 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 0F 7D
7167,p12_i0_t12,1.000,12.0,0.0,12,1,0.889,0.000,0.000,12.064,7B 01 03 79 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 0F 7D
7225,p12_i0_t12,1.000,12.0,0.0,12,1,0.948,0.000,0.000,12.064,7B 01 03 B4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C2 7D
7277,p12_i0_t12,1.000,12.0,0.0,12,1,0.948,0.000,0.000,12.064,7B 01 03 B4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C2 7D
7325,p12_i0_t12,1.000,12.0,0.0,12,1,0.924,0.000,0.000,12.064,7B 01 03 9C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 EA 7D
7376,p12_i0_t12,1.000,12.0,0.0,12,1,0.950,0.000,0.000,12.064,7B 01 03 B6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C0 7D
7426,p12_i0_t12,1.000,12.0,0.0,12,1,0.950,0.000,0.000,12.064,7B 01 03 B6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C0 7D
7467,p12_i0_t12,1.000,12.0,0.0,12,1,0.916,0.000,0.000,12.064,7B 01 03 94 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E2 7D
7527,p12_i0_t12,1.000,12.0,0.0,12,1,0.964,0.000,0.000,12.064,7B 01 03 C4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B2 7D
7573,p12_i0_t12,1.000,12.0,0.0,12,1,0.964,0.000,0.000,12.064,7B 01 03 C4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B2 7D
7626,p12_i0_t12,1.000,12.0,0.0,12,1,0.964,0.000,0.000,12.064,7B 01 03 C4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B2 7D
9772,p12_i0_t12,2.000,12.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
9815,p12_i0_t12,2.000,12.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
9872,p12_i0_t12,2.000,12.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
9924,p12_i0_t12,2.000,12.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
9978,p12_i0_t12,2.000,12.0,0.0,12,1,0.038,0.000,0.000,12.064,7B 01 00 26 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 53 7D
10023,p12_i0_t12,2.000,12.0,0.0,12,1,1.176,0.000,0.000,12.064,7B 01 04 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E9 7D
10076,p12_i0_t12,2.000,12.0,0.0,12,1,1.565,0.000,0.000,12.064,7B 01 06 1D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 6E 7D
10123,p12_i0_t12,2.000,12.0,0.0,12,1,1.635,0.000,0.000,12.064,7B 01 06 63 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 10 7D
10173,p12_i0_t12,2.000,12.0,0.0,12,1,1.692,0.000,0.000,12.064,7B 01 06 9C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 EF 7D
10222,p12_i0_t12,2.000,12.0,0.0,12,1,1.674,0.000,0.000,12.064,7B 01 06 8A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F9 7D
10269,p12_i0_t12,2.000,12.0,0.0,12,1,1.715,0.000,0.000,12.064,7B 01 06 B3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C0 7D
10324,p12_i0_t12,2.000,12.0,0.0,12,1,1.859,0.000,0.000,12.064,7B 01 07 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 31 7D
10375,p12_i0_t12,2.000,12.0,0.0,12,1,1.771,0.000,0.000,12.064,7B 01 06 EB 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 98 7D
10417,p12_i0_t12,2.000,12.0,0.0,12,1,1.859,0.000,0.000,12.064,7B 01 07 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 31 7D
10475,p12_i0_t12,2.000,12.0,0.0,12,1,1.819,0.000,0.000,12.064,7B 01 07 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 69 7D
10524,p12_i0_t12,2.000,12.0,0.0,12,1,1.855,0.000,0.000,12.064,7B 01 07 3F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 4D 7D
10573,p12_i0_t12,2.000,12.0,0.0,12,1,1.896,0.000,0.000,12.064,7B 01 07 68 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 1A 7D
10626,p12_i0_t12,2.000,12.0,0.0,12,1,1.866,0.000,0.000,12.064,7B 01 07 4A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 38 7D
10676,p12_i0_t12,2.000,12.0,0.0,12,1,1.870,0.000,0.000,12.064,7B 01 07 4E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 3C 7D
10733,p12_i0_t12,2.000,12.0,0.0,12,1,1.870,0.000,0.000,12.064,7B 01 07 4E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 3C 7D
10772,p12_i0_t12,2.000,12.0,0.0,12,1,1.747,0.000,0.000,12.064,7B 01 06 D3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 A0 7D
10822,p12_i0_t12,2.000,12.0,0.0,12,1,1.844,0.000,0.000,12.064,7B 01 07 34 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 46 7D
10872,p12_i0_t12,2.000,12.0,0.0,12,1,1.829,0.000,0.000,12.064,7B 01 07 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 57 7D
10923,p12_i0_t12,2.000,12.0,0.0,12,1,1.878,0.000,0.000,12.064,7B 01 07 56 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 24 7D
10974,p12_i0_t12,2.000,12.0,0.0,12,1,1.904,0.000,0.000,12.064,7B 01 07 70 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 02 7D
11023,p12_i0_t12,2.000,12.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
11074,p12_i0_t12,2.000,12.0,0.0,12,1,1.897,0.000,0.000,12.064,7B 01 07 69 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 1B 7D
11138,p12_i0_t12,2.000,12.0,0.0,12,1,1.934,0.000,0.000,12.064,7B 01 07 8E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 FC 7D
11174,p12_i0_t12,2.000,12.0,0.0,12,1,1.808,0.000,0.000,12.064,7B 01 07 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 62 7D
11225,p12_i0_t12,2.000,12.0,0.0,12,1,1.895,0.000,0.000,12.064,7B 01 07 67 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 15 7D
11276,p12_i0_t12,2.000,12.0,0.0,12,1,1.932,0.000,0.000,12.064,7B 01 07 8C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 FE 7D
11328,p12_i0_t12,2.000,12.0,0.0,12,1,1.850,0.000,0.000,12.064,7B 01 07 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 48 7D
11373,p12_i0_t12,2.000,12.0,0.0,12,1,1.895,0.000,0.000,12.064,7B 01 07 67 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 15 7D
11422,p12_i0_t12,2.000,12.0,0.0,12,1,1.894,0.000,0.000,12.064,7B 01 07 66 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 14 7D
11477,p12_i0_t12,2.000,12.0,0.0,12,1,1.885,0.000,0.000,12.064,7B 01 07 5D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 2F 7D
11530,p12_i0_t12,2.000,12.0,0.0,12,1,1.898,0.000,0.000,12.064,7B 01 07 6A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 18 7D
11575,p12_i0_t12,2.000,12.0,0.0,12,1,1.760,0.000,0.000,12.064,7B 01 06 E0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 93 7D
11623,p12_i0_t12,2.000,12.0,0.0,12,1,1.847,0.000,0.000,12.064,7B 01 07 37 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 45 7D
11678,p12_i0_t12,2.000,12.0,0.0,12,1,1.896,0.000,0.000,12.064,7B 01 07 68 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 1A 7D
11724,p12_i0_t12,2.000,12.0,0.0,12,1,1.826,0.000,0.000,12.064,7B 01 07 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 50 7D
11773,p12_i0_t12,2.000,12.0,0.0,12,1,1.877,0.000,0.000,12.064,7B 01 07 55 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 27 7D
11822,p12_i0_t12,2.000,12.0,0.0,12,1,1.880,0.000,0.000,12.064,7B 01 07 58 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 2A 7D
11872,p12_i0_t12,2.000,12.0,0.0,12,1,1.862,0.000,0.000,12.064,7B 01 07 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 34 7D
