time_ms,set,target_mps,kp,ki,trim_us,enable,vx_mps,vy_mps,vz_rad_s,battery_v,frame_hex
65920,p18_i0_t12,1.800,18.0,0.0,12,1,1.764,0.000,0.000,12.064,7B 01 06 E4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 97 7D
65967,p18_i0_t12,1.800,18.0,0.0,12,1,1.755,0.000,0.000,12.064,7B 01 06 DB 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 A8 7D
66014,p18_i0_t12,1.800,18.0,0.0,12,1,1.776,0.000,0.000,12.064,7B 01 06 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 83 7D
66075,p18_i0_t12,1.800,18.0,0.0,12,1,1.737,0.000,0.000,12.064,7B 01 06 C9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BA 7D
66121,p18_i0_t12,1.800,18.0,0.0,12,1,1.735,0.000,0.000,12.064,7B 01 06 C7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B4 7D
66168,p18_i0_t12,1.800,18.0,0.0,12,1,1.594,0.000,0.000,12.064,7B 01 06 3A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 49 7D
66215,p18_i0_t12,1.800,18.0,0.0,12,1,1.638,0.000,0.000,12.064,7B 01 06 66 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 15 7D
66277,p18_i0_t12,1.800,18.0,0.0,12,1,1.716,0.000,0.000,12.064,7B 01 06 B4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C7 7D
66324,p18_i0_t12,1.800,18.0,0.0,12,1,1.655,0.000,0.000,12.064,7B 01 06 77 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 04 7D
66371,p18_i0_t12,1.800,18.0,0.0,12,1,1.708,0.000,0.000,12.064,7B 01 06 AC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DF 7D
66417,p18_i0_t12,1.800,18.0,0.0,12,1,1.742,0.000,0.000,12.064,7B 01 06 CE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BD 7D
66463,p18_i0_t12,1.800,18.0,0.0,12,1,1.781,0.000,0.000,12.064,7B 01 06 F5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 86 7D
66526,p18_i0_t12,1.800,18.0,0.0,12,1,1.767,0.000,0.000,12.064,7B 01 06 E7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 94 7D
66573,p18_i0_t12,1.800,18.0,0.0,12,1,1.639,0.000,0.000,12.064,7B 01 06 67 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 14 7D
66619,p18_i0_t12,1.800,18.0,0.0,12,1,1.716,0.000,0.000,12.064,7B 01 06 B4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C7 7D
66665,p18_i0_t12,1.800,18.0,0.0,12,1,1.669,0.000,0.000,12.064,7B 01 06 85 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F6 7D
66712,p18_i0_t12,1.800,18.0,0.0,12,1,1.741,0.000,0.000,12.064,7B 01 06 CD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BE 7D
66776,p18_i0_t12,1.800,18.0,0.0,12,1,1.672,0.000,0.000,12.064,7B 01 06 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 FB 7D
66822,p18_i0_t12,1.800,18.0,0.0,12,1,1.712,0.000,0.000,12.064,7B 01 06 B0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C3 7D
66869,p18_i0_t12,1.800,18.0,0.0,12,1,1.731,0.000,0.000,12.064,7B 01 06 C3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B0 7D
66916,p18_i0_t12,1.800,18.0,0.0,12,1,1.707,0.000,0.000,12.064,7B 01 06 AB 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D8 7D
66962,p18_i0_t12,1.800,18.0,0.0,12,1,1.730,0.000,0.000,12.064,7B 01 06 C2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B1 7D
67024,p18_i0_t12,1.800,18.0,0.0,12,1,1.613,0.000,0.000,12.064,7B 01 06 4D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 3E 7D
67088,p18_i0_t12,1.800,18.0,0.0,12,1,1.694,0.000,0.000,12.064,7B 01 06 9E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 ED 7D
67121,p18_i0_t12,1.800,18.0,0.0,12,1,1.660,0.000,0.000,12.064,7B 01 06 7C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 0F 7D
67164,p18_i0_t12,1.800,18.0,0.0,12,1,1.739,0.000,0.000,12.064,7B 01 06 CB 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B8 7D
67227,p18_i0_t12,1.800,18.0,0.0,12,1,1.711,0.000,0.000,12.064,7B 01 06 AF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DC 7D
67290,p18_i0_t12,1.800,18.0,0.0,12,1,1.703,0.000,0.000,12.064,7B 01 06 A7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D4 7D
67320,p18_i0_t12,1.800,18.0,0.0,12,1,1.726,0.000,0.000,12.064,7B 01 06 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CD 7D
67367,p18_i0_t12,1.800,18.0,0.0,12,1,1.709,0.000,0.000,12.064,7B 01 06 AD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DE 7D
67430,p18_i0_t12,1.800,18.0,0.0,12,1,1.732,0.000,0.000,12.064,7B 01 06 C4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B7 7D
67492,p18_i0_t12,1.800,18.0,0.0,12,1,1.615,0.000,0.000,12.064,7B 01 06 4F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 3C 7D
67523,p18_i0_t12,1.800,18.0,0.0,12,1,1.671,0.000,0.000,12.064,7B 01 06 87 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F4 7D
67585,p18_i0_t12,1.800,18.0,0.0,12,1,1.751,0.000,0.000,12.064,7B 01 06 D7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 A4 7D
67616,p18_i0_t12,1.800,18.0,0.0,12,1,1.684,0.000,0.000,12.064,7B 01 06 94 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E7 7D
67662,p18_i0_t12,1.800,18.0,0.0,12,1,1.726,0.000,0.000,12.064,7B 01 06 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CD 7D
67726,p18_i0_t12,1.800,18.0,0.0,12,1,1.722,0.000,0.000,12.064,7B 01 06 BA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C9 7D
67772,p18_i0_t12,1.800,18.0,0.0,12,1,1.746,0.000,0.000,12.064,7B 01 06 D2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 A1 7D
67819,p18_i0_t12,1.800,18.0,0.0,12,1,1.727,0.000,0.000,12.064,7B 01 06 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CC 7D
67880,p18_i0_t12,1.800,18.0,0.0,12,1,1.602,0.000,0.000,12.064,7B 01 06 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 31 7D
67927,p18_i0_t12,1.800,18.0,0.0,12,1,1.685,0.000,0.000,12.064,7B 01 06 95 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E6 7D
