time_ms,set,target_mps,kp,ki,trim_us,enable,vx_mps,vy_mps,vz_rad_s,battery_v,frame_hex
2590,p12_i0_t12,1.000,12.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
2623,p12_i0_t12,1.000,12.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
2683,p12_i0_t12,1.000,12.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
2740,p12_i0_t12,1.000,12.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
2774,p12_i0_t12,1.000,12.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
2840,p12_i0_t12,1.000,12.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
2888,p12_i0_t12,1.000,12.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
2923,p12_i0_t12,1.000,12.0,0.0,12,1,0.797,0.000,0.000,12.064,7B 01 03 1D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 6B 7D
2974,p12_i0_t12,1.000,12.0,0.0,12,1,0.987,0.000,0.000,12.064,7B 01 03 DB 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 AD 7D
3040,p12_i0_t12,1.000,12.0,0.0,12,1,0.987,0.000,0.000,12.064,7B 01 03 DB 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 AD 7D
3075,p12_i0_t12,1.000,12.0,0.0,12,1,1.025,0.000,0.000,12.064,7B 01 04 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 70 7D
3124,p12_i0_t12,1.000,12.0,0.0,12,1,0.969,0.000,0.000,12.064,7B 01 03 C9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BF 7D
3174,p12_i0_t12,1.000,12.0,0.0,12,1,0.969,0.000,0.000,12.055,7B 01 03 C9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 88 7D
3225,p12_i0_t12,1.000,12.0,0.0,12,1,0.960,0.000,0.000,12.064,7B 01 03 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B6 7D
3278,p12_i0_t12,1.000,12.0,0.0,12,1,0.897,0.000,0.000,12.055,7B 01 03 81 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 C0 7D
3324,p12_i0_t12,1.000,12.0,0.0,12,1,0.897,0.000,0.000,12.064,7B 01 03 81 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F7 7D
3386,p12_i0_t12,1.000,12.0,0.0,12,1,0.943,0.000,0.000,12.064,7B 01 03 AF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D9 7D
3424,p12_i0_t12,1.000,12.0,0.0,12,1,0.953,0.000,0.000,12.064,7B 01 03 B9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CF 7D
3473,p12_i0_t12,1.000,12.0,0.0,12,1,0.953,0.000,0.000,12.064,7B 01 03 B9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CF 7D
3538,p12_i0_t12,1.000,12.0,0.0,12,1,0.950,0.000,0.000,12.064,7B 01 03 B6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C0 7D
3588,p12_i0_t12,1.000,12.0,0.0,12,1,0.950,0.000,0.000,12.064,7B 01 03 B6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C0 7D
3622,p12_i0_t12,1.000,12.0,0.0,12,1,0.931,0.000,0.000,12.064,7B 01 03 A3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D5 7D
3684,p12_i0_t12,1.000,12.0,0.0,12,1,0.944,0.000,0.000,12.064,7B 01 03 B0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C6 7D
3738,p12_i0_t12,1.000,12.0,0.0,12,1,0.944,0.000,0.000,12.064,7B 01 03 B0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C6 7D
3773,p12_i0_t12,1.000,12.0,0.0,12,1,0.902,0.000,0.000,12.064,7B 01 03 86 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F0 7D
3842,p12_i0_t12,1.000,12.0,0.0,12,1,0.959,0.000,0.000,12.064,7B 01 03 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C9 7D
3875,p12_i0_t12,1.000,12.0,0.0,12,1,0.959,0.000,0.000,12.064,7B 01 03 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C9 7D
3923,p12_i0_t12,1.000,12.0,0.0,12,1,0.909,0.000,0.000,12.064,7B 01 03 8D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 FB 7D
3973,p12_i0_t12,1.000,12.0,0.0,12,1,0.909,0.000,0.000,12.064,7B 01 03 8D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 FB 7D
4024,p12_i0_t12,1.000,12.0,0.0,12,1,0.926,0.000,0.000,12.064,7B 01 03 9E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E8 7D
4076,p12_i0_t12,1.000,12.0,0.0,12,1,0.915,0.000,0.000,12.064,7B 01 03 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E5 7D
4139,p12_i0_t12,1.000,12.0,0.0,12,1,0.915,0.000,0.000,12.064,7B 01 03 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E5 7D
4177,p12_i0_t12,1.000,12.0,0.0,12,1,0.960,0.000,0.000,12.064,7B 01 03 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B6 7D
4239,p12_i0_t12,1.000,12.0,0.0,12,1,0.948,0.000,0.000,12.064,7B 01 03 B4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C2 7D
4275,p12_i0_t12,1.000,12.0,0.0,12,1,0.948,0.000,0.000,12.064,7B 01 03 B4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C2 7D
4339,p12_i0_t12,1.000,12.0,0.0,12,1,0.924,0.000,0.000,12.064,7B 01 03 9C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 EA 7D
4375,p12_i0_t12,1.000,12.0,0.0,12,1,0.921,0.000,0.000,12.064,7B 01 03 99 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 EF 7D
4429,p12_i0_t12,1.000,12.0,0.0,12,1,0.921,0.000,0.000,12.064,7B 01 03 99 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 EF 7D
4473,p12_i0_t12,1.000,12.0,0.0,12,1,0.953,0.000,0.000,12.064,7B 01 03 B9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CF 7D
4541,p12_i0_t12,1.000,12.0,0.0,12,1,0.953,0.000,0.000,12.064,7B 01 03 B9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CF 7D
4576,p12_i0_t12,1.000,12.0,0.0,12,1,0.900,0.000,0.000,12.064,7B 01 03 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F2 7D
4624,p12_i0_t12,1.000,12.0,0.0,12,1,0.934,0.000,0.000,12.064,7B 01 03 A6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D0 7D
4687,p12_i0_t12,1.000,12.0,0.0,12,1,0.934,0.000,0.000,12.064,7B 01 03 A6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D0 7D
4739,p12_i0_t12,1.000,12.0,0.0,12,1,0.895,0.000,0.000,12.064,7B 01 03 7F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 09 7D
4779,p12_i0_t12,1.000,12.0,0.0,12,1,0.957,0.000,0.000,12.064,7B 01 03 BD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CB 7D
4825,p12_i0_t12,1.000,12.0,0.0,12,1,0.957,0.000,0.000,12.064,7B 01 03 BD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CB 7D
4877,p12_i0_t12,1.000,12.0,0.0,12,1,0.941,0.000,0.000,12.064,7B 01 03 AD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DB 7D
4923,p12_i0_t12,1.000,12.0,0.0,12,1,0.968,0.000,0.000,12.064,7B 01 03 C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BE 7D
4974,p12_i0_t12,1.000,12.0,0.0,12,1,0.968,0.000,0.000,12.064,7B 01 03 C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BE 7D
5038,p12_i0_t12,1.000,12.0,0.0,12,1,0.939,0.000,0.000,12.064,7B 01 03 AB 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DD 7D
5074,p12_i0_t12,1.000,12.0,0.0,12,1,0.939,0.000,0.000,12.064,7B 01 03 AB 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DD 7D
5126,p12_i0_t12,1.000,12.0,0.0,12,1,0.926,0.000,0.000,12.064,7B 01 03 9E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E8 7D
5174,p12_i0_t12,1.000,12.0,0.0,12,1,0.938,0.000,0.000,12.064,7B 01 03 AA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DC 7D
5223,p12_i0_t12,1.000,12.0,0.0,12,1,0.938,0.000,0.000,12.064,7B 01 03 AA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DC 7D
5273,p12_i0_t12,1.000,12.0,0.0,12,1,0.965,0.000,0.000,12.064,7B 01 03 C5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B3 7D
5324,p12_i0_t12,1.000,12.0,0.0,12,1,0.899,0.000,0.000,12.064,7B 01 03 83 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F5 7D
5380,p12_i0_t12,1.000,12.0,0.0,12,1,0.899,0.000,0.000,12.064,7B 01 03 83 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F5 7D
5427,p12_i0_t12,1.000,12.0,0.0,12,1,0.913,0.000,0.000,12.064,7B 01 03 91 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E7 7D
5473,p12_i0_t12,1.000,12.0,0.0,12,1,0.913,0.000,0.000,12.064,7B 01 03 91 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E7 7D
5539,p12_i0_t12,1.000,12.0,0.0,12,1,0.898,0.000,0.000,12.064,7B 01 03 82 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F4 7D
5574,p12_i0_t12,1.000,12.0,0.0,12,1,0.970,0.000,0.000,12.064,7B 01 03 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BC 7D
5623,p12_i0_t12,1.000,12.0,0.0,12,1,0.970,0.000,0.000,12.064,7B 01 03 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BC 7D
5687,p12_i0_t12,1.000,12.0,0.0,12,1,0.934,0.000,0.000,12.064,7B 01 03 A6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D0 7D
5722,p12_i0_t12,1.000,12.0,0.0,12,1,0.932,0.000,0.000,12.064,7B 01 03 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D2 7D
5773,p12_i0_t12,1.000,12.0,0.0,12,1,0.932,0.000,0.000,12.064,7B 01 03 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D2 7D
5840,p12_i0_t12,1.000,12.0,0.0,12,1,0.920,0.000,0.000,12.064,7B 01 03 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 EE 7D
5888,p12_i0_t12,1.000,12.0,0.0,12,1,0.942,0.000,0.000,12.064,7B 01 03 AE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D8 7D
5938,p12_i0_t12,1.000,12.0,0.0,12,1,0.942,0.000,0.000,12.064,7B 01 03 AE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D8 7D
5986,p12_i0_t12,1.000,12.0,0.0,12,1,0.962,0.000,0.000,12.064,7B 01 03 C2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B4 7D
6035,p12_i0_t12,1.000,12.0,0.0,12,1,0.962,0.000,0.000,12.064,7B 01 03 C2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B4 7D
