time_ms,set,target_mps,kp,ki,trim_us,enable,vx_mps,vy_mps,vz_rad_s,battery_v,frame_hex
11074,openloop,2.000,10.0,3.0,12,0,1.613,0.000,0.000,12.064,7B 01 06 4D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 3E 7D
11125,openloop,2.000,10.0,3.0,12,0,1.648,0.000,0.000,12.064,7B 01 06 70 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 03 7D
11174,openloop,2.000,10.0,3.0,12,0,1.683,0.000,0.000,12.064,7B 01 06 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E0 7D
11226,openloop,2.000,10.0,3.0,12,0,1.606,0.000,0.000,12.064,7B 01 06 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 35 7D
11268,openloop,2.000,10.0,3.0,12,0,1.586,0.000,0.000,12.064,7B 01 06 32 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 41 7D
11322,openloop,2.000,10.0,3.0,12,0,1.694,0.000,0.000,12.064,7B 01 06 9E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 ED 7D
11373,openloop,2.000,10.0,3.0,12,0,1.636,0.000,0.000,12.064,7B 01 06 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 17 7D
11426,openloop,2.000,10.0,3.0,12,0,1.680,0.000,0.000,12.064,7B 01 06 90 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E3 7D
11476,openloop,2.000,10.0,3.0,12,0,1.685,0.000,0.000,12.055,7B 01 06 95 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 D1 7D
11526,openloop,2.000,10.0,3.0,12,0,1.714,0.000,0.000,12.064,7B 01 06 B2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C1 7D
11591,openloop,2.000,10.0,3.0,12,0,1.721,0.000,0.000,12.064,7B 01 06 B9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CA 7D
11619,openloop,2.000,10.0,3.0,12,0,1.607,0.000,0.000,12.064,7B 01 06 47 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 34 7D
11673,openloop,2.000,10.0,3.0,12,0,1.689,0.000,0.000,12.064,7B 01 06 99 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 EA 7D
11725,openloop,2.000,10.0,3.0,12,0,1.662,0.000,0.000,12.064,7B 01 06 7E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 0D 7D
11766,openloop,2.000,10.0,3.0,12,0,1.755,0.000,0.000,12.064,7B 01 06 DB 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 A8 7D
11819,openloop,2.000,10.0,3.0,12,0,1.661,0.000,0.000,12.055,7B 01 06 7D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 39 7D
11875,openloop,2.000,10.0,3.0,12,0,1.692,0.000,0.000,12.064,7B 01 06 9C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 EF 7D
11925,openloop,2.000,10.0,3.0,12,0,1.695,0.000,0.000,12.055,7B 01 06 9F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 DB 7D
11967,openloop,2.000,10.0,3.0,12,0,1.709,0.000,0.000,12.055,7B 01 06 AD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 E9 7D
12024,openloop,2.000,10.0,3.0,12,0,1.730,0.000,0.000,12.064,7B 01 06 C2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B1 7D
12075,openloop,2.000,10.0,3.0,12,0,1.614,0.000,0.000,12.064,7B 01 06 4E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 3D 7D
12123,openloop,2.000,10.0,3.0,12,0,1.708,0.000,0.000,12.055,7B 01 06 AC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 E8 7D
12173,openloop,2.000,10.0,3.0,12,0,1.682,0.000,0.000,12.064,7B 01 06 92 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E1 7D
12214,openloop,2.000,10.0,3.0,12,0,1.757,0.000,0.000,12.064,7B 01 06 DD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 AE 7D
12274,openloop,2.000,10.0,3.0,12,0,1.724,0.000,0.000,12.064,7B 01 06 BC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 CF 7D
12322,openloop,2.000,10.0,3.0,12,0,1.735,0.000,0.000,12.064,7B 01 06 C7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B4 7D
12375,openloop,2.000,10.0,3.0,12,0,1.756,0.000,0.000,12.064,7B 01 06 DC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 AF 7D
12422,openloop,2.000,10.0,3.0,12,0,1.718,0.000,0.000,12.064,7B 01 06 B6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C5 7D
12475,openloop,2.000,10.0,3.0,12,0,1.733,0.000,0.000,12.064,7B 01 06 C5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B6 7D
12525,openloop,2.000,10.0,3.0,12,0,1.616,0.000,0.000,12.055,7B 01 06 50 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 14 7D
12566,openloop,2.000,10.0,3.0,12,0,1.708,0.000,0.000,12.064,7B 01 06 AC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 DF 7D
12625,openloop,2.000,10.0,3.0,12,0,1.750,0.000,0.000,12.064,7B 01 06 D6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 A5 7D
12674,openloop,2.000,10.0,3.0,12,0,1.682,0.000,0.000,12.064,7B 01 06 92 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 E1 7D
12715,openloop,2.000,10.0,3.0,12,0,1.737,0.000,0.000,12.064,7B 01 06 C9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BA 7D
12775,openloop,2.000,10.0,3.0,12,0,1.733,0.000,0.000,12.055,7B 01 06 C5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 17 81 7D
